  39168, 19584, 13056
  39424, 19712, 13141
  39680, 19840, 13226
  39936, 19968, 13312
  40192, 20096, 13397
  40448, 20224, 13482
  40704, 20352, 13568
  40960, 20480, 13653
  41216, 20608, 13738
  41472, 20736, 13824
  41728, 20864, 13909
  41984, 20992, 13994
  42240, 21120, 14080
  42496, 21248, 14165
  42752, 21376, 14250
  43008, 21504, 14336
  43264, 21632, 14421
  43520, 21760, 14506
  43776, 21888, 14592
  44032, 22016, 14677
  44288, 22144, 14762
  44544, 22272, 14848
  44800, 22400, 14933
  45056, 22528, 15018
  45312, 22656, 15104
  45568, 22784, 15189
  45824, 22912, 15274
  46080, 23040, 15360
  46336, 23168, 15445
  46592, 23296, 15530
  46848, 23424, 15616
  47104, 23552, 15701
  47360, 23680, 15786
  47616, 23808, 15872
  47872, 23936, 15957
  48128, 24064, 16042
  48384, 24192, 16128
  48640, 24320, 16213
  48896, 24448, 16298
  49152, 24576, 16384
  49408, 24704, 16469
  49664, 24832, 16554
  49920, 24960, 16640
  50176, 25088, 16725
  50432, 25216, 16810
  50688, 25344, 16896
  50944, 25472, 16981
  51200, 25600, 17066
  51456, 25728, 17152
  51712, 25856, 17237
  51968, 25984, 17322
  52224, 26112, 17408
  52480, 26240, 17493
  52736, 26368, 17578
  52992, 26496, 17664
  53248, 26624, 17749
  53504, 26752, 17834
  53760, 26880, 17920
  54016, 27008, 18005
  54272, 27136, 18090
  54528, 27264, 18176
  54784, 27392, 18261
  55040, 27520, 18346
  55296, 27648, 18432
  55552, 27776, 18517
  55808, 27904, 18602
  56064, 28032, 18688
  56320, 28160, 18773
  56576, 28288, 18858
  56832, 28416, 18944
  57088, 28544, 19029
  57344, 28672, 19114
  57600, 28800, 19200
  57856, 28928, 19285
  58112, 29056, 19370
  58368, 29184, 19456
  58624, 29312, 19541
  58880, 29440, 19626
  59136, 29568, 19712
  59392, 29696, 19797
  59648, 29824, 19882
  59904, 29952, 19968
  60160, 30080, 20053
  60416, 30208, 20138
  60672, 30336, 20224
  60928, 30464, 20309
  61184, 30592, 20394
  61440, 30720, 20480
  61696, 30848, 20565
  61952, 30976, 20650
  62208, 31104, 20736
  62464, 31232, 20821
  62720, 31360, 20906
  62976, 31488, 20992
  63232, 31616, 21077
  63488, 31744, 21162
  63744, 31872, 21248
  64000, 32000, 21333
  64256, 32128, 21418
  64512, 32256, 21504
  64768, 32384, 21589
  65024, 32512, 21674
  65280, 32640, 21760
